miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-483	hg38:chr11:2134182-2134203:-	1	0.177140	N	mature,MIMAT0004761
hsa-mir-483	hg38:chr11:2134183-2134203:-	1	0.177140	N	mature,MIMAT0004761
hsa-mir-483	hg38:chr11:2134184-2134203:-	1	0.177140	N	mature,MIMAT0004761
hsa-mir-484	hg38:chr16:15643301-15643321:+	14	2.479958	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643322:+	90	15.942584	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643323:+	254	44.993515	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643324:+	46	8.148432	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643325:+	3	0.531419	N	mature,MIMAT0002174
hsa-mir-485	hg38:chr14:101055463-101055486:+	1	0.177140	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055464-101055484:+	4	0.708559	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055464-101055485:+	1	0.177140	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055464-101055486:+	8	1.417119	N	mature,MIMAT0002176
hsa-mir-486-1	hg38:chr8:41660483-41660506:-	1	0.177140	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660484-41660506:-	89	15.765444	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660506:-	65	11.514088	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660486-41660506:-	6	1.062839	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660464:+	6	1.062839	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660465:+	55	9.742690	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660466:+	90	15.942584	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660486-41660507:+	1	0.177140	N	mature,MIMAT0004762
hsa-mir-487a	hg38:chr14:101052438-101052458:+	2	0.354280	N	precursor
hsa-mir-487a	hg38:chr14:101052458-101052480:+	3	0.531419	N	mature,MIMAT0026559
hsa-mir-487a	hg38:chr14:101052494-101052516:+	1	0.177140	N	mature,MIMAT0002178
hsa-mir-487b	hg38:chr14:101046505-101046525:+	1	0.177140	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046526:+	5	0.885699	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046527:+	6	1.062839	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046528:+	1	0.177140	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046506-101046528:+	1	0.177140	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046507-101046527:+	1	0.177140	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046507-101046528:+	3	0.531419	N	mature,MIMAT0003180
hsa-mir-488	hg38:chr1:177029374-177029395:-	1	0.177140	N	mature,MIMAT0004763
hsa-mir-491	hg38:chr9:20716119-20716142:+	2	0.354280	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716120-20716142:+	9	1.594258	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716120-20716143:+	1	0.177140	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716122-20716145:+	1	0.177140	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716154-20716176:+	1	0.177140	N	mature,MIMAT0004765
hsa-mir-491	hg38:chr9:20716155-20716176:+	1	0.177140	N	mature,MIMAT0004765
hsa-mir-493	hg38:chr14:100869075-100869095:+	2	0.354280	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869096:+	3	0.531419	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869097:+	26	4.605635	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869116-100869137:+	4	0.708559	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869116-100869138:+	6	1.062839	N	mature,MIMAT0003161
hsa-mir-494	hg38:chr14:101029681-101029704:+	1	0.177140	N	mature,MIMAT0002816
hsa-mir-495	hg38:chr14:101033804-101033825:+	4	0.708559	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033826:+	16	2.834237	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033827:+	15	2.657097	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033805-101033826:+	2	0.354280	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033805-101033827:+	2	0.354280	N	mature,MIMAT0002817
hsa-mir-496	hg38:chr14:101060576-101060596:+	2	0.354280	N	unannotated
hsa-mir-496	hg38:chr14:101060628-101060648:+	1	0.177140	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060628-101060649:+	1	0.177140	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060630-101060649:+	1	0.177140	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060630-101060652:+	1	0.177140	N	mature,MIMAT0002818
hsa-mir-497	hg38:chr17:7017938-7017960:-	1	0.177140	N	mature,MIMAT0004768
hsa-mir-497	hg38:chr17:7017977-7017999:-	1	0.177140	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017978-7017999:-	3	0.531419	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017978-7018000:-	32	5.668474	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017979-7018000:-	51	9.034131	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017980-7018000:-	2	0.354280	N	mature,MIMAT0002820
hsa-mir-4999	hg38:chr19:8389307-8389329:-	1	0.177140	N	mature,MIMAT0021018
hsa-mir-4999	hg38:chr19:8389308-8389329:-	1	0.177140	N	mature,MIMAT0021018
hsa-mir-4999	hg38:chr19:8389339-8389361:-	1	0.177140	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389340-8389360:-	1	0.177140	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389340-8389361:-	5	0.885699	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389340-8389362:-	2	0.354280	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389341-8389362:-	1	0.177140	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389342-8389361:-	1	0.177140	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389342-8389362:-	3	0.531419	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389342-8389364:-	2	0.354280	N	mature,MIMAT0021017
hsa-mir-499b	hg38:chr20:34990407-34990428:-	1	0.177140	N	mature,MIMAT0019898
hsa-mir-499b	hg38:chr20:34990443-34990465:-	1	0.177140	N	mature,MIMAT0019897
hsa-mir-5000	hg38:chr2:75090873-75090894:+	5	0.885699	N	mature,MIMAT0021020
hsa-mir-5000	hg38:chr2:75090873-75090895:+	4	0.708559	N	mature,MIMAT0021020
hsa-mir-5001	hg38:chr2:232550493-232550515:-	1	0.177140	N	mature,MIMAT0021022
hsa-mir-5001	hg38:chr2:232550494-232550515:-	3	0.531419	N	mature,MIMAT0021022
hsa-mir-5001	hg38:chr2:232550495-232550515:-	1	0.177140	N	mature,MIMAT0021022
hsa-mir-5002	hg38:chr3:124132949-124132972:+	1	0.177140	N	mature,MIMAT0021023
hsa-mir-5002	hg38:chr3:124132951-124132973:+	1	0.177140	N	mature,MIMAT0021023
hsa-mir-5008	hg38:chr1:227941606-227941629:-	1	0.177140	N	mature,MIMAT0021040
hsa-mir-500a	hg38:chrX:50008443-50008465:+	10	1.771398	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008466:+	9	1.594258	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008468:+	1	0.177140	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008469:+	1	0.177140	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008481-50008500:+	1	0.177140	Y	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008481-50008501:+	10	1.771398	Y	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008481-50008502:+	6	1.062839	Y	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008481-50008504:+	17	3.011377	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008481-50008505:+	3	0.531419	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008499:+	1	0.177140	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008501:+	1	0.177140	Y	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008503:+	2	0.354280	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008504:+	227	40.210740	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008505:+	521	92.289848	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008507:+	1	0.177140	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008483-50008504:+	2	0.354280	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008483-50008505:+	1	0.177140	N	mature,MIMAT0002871
hsa-mir-500b	hg38:chrX:50010661-50010681:+	1	0.177140	N	precursor
hsa-mir-500b	hg38:chrX:50010681-50010703:+	10	1.771398	Y	mature,MIMAT0016925
hsa-mir-500b	hg38:chrX:50010681-50010704:+	9	1.594258	Y	mature,MIMAT0016925
hsa-mir-500b	hg38:chrX:50010681-50010706:+	1	0.177140	Y	mature,MIMAT0016925
hsa-mir-500b	hg38:chrX:50010681-50010707:+	1	0.177140	Y	mature,MIMAT0016925
hsa-mir-500b	hg38:chrX:50010707-50010731:+	1	0.177140	N	mature,MIMAT0027032
hsa-mir-500b	hg38:chrX:50010719-50010742:+	2	0.354280	N	mature,MIMAT0027032
hsa-mir-500b	hg38:chrX:50010720-50010742:+	3	0.531419	N	mature,MIMAT0027032
hsa-mir-500b	hg38:chrX:50010721-50010742:+	1	0.177140	N	mature,MIMAT0027032
hsa-mir-500b	hg38:chrX:50010721-50010743:+	1	0.177140	N	mature,MIMAT0027032
hsa-mir-501	hg38:chrX:50009735-50009757:+	8	1.417119	N	mature,MIMAT0002872
hsa-mir-501	hg38:chrX:50009735-50009758:+	3	0.531419	N	mature,MIMAT0002872
hsa-mir-501	hg38:chrX:50009735-50009759:+	7	1.239979	N	mature,MIMAT0002872
hsa-mir-501	hg38:chrX:50009772-50009792:+	6	1.062839	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009772-50009793:+	5	0.885699	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009772-50009794:+	39	6.908453	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009772-50009795:+	66	11.691228	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009772-50009796:+	3	0.531419	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009773-50009792:+	1	0.177140	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009773-50009794:+	1	0.177140	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009773-50009795:+	5	0.885699	N	mature,MIMAT0004774
hsa-mir-5010	hg38:chr17:42514267-42514287:+	1	0.177140	N	mature,MIMAT0021044
hsa-mir-5010	hg38:chr17:42514267-42514288:+	1	0.177140	N	mature,MIMAT0021044
hsa-mir-5010	hg38:chr17:42514267-42514289:+	3	0.531419	N	mature,MIMAT0021044
hsa-mir-5010	hg38:chr17:42514267-42514290:+	3	0.531419	N	mature,MIMAT0021044
hsa-mir-502	hg38:chrX:50014612-50014632:+	1	0.177140	N	mature,MIMAT0002873
hsa-mir-502	hg38:chrX:50014612-50014633:+	1	0.177140	N	mature,MIMAT0002873
hsa-mir-502	hg38:chrX:50014612-50014635:+	3	0.531419	N	mature,MIMAT0002873
hsa-mir-502	hg38:chrX:50014649-50014668:+	1	0.177140	Y	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014649-50014669:+	10	1.771398	Y	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014649-50014670:+	6	1.062839	Y	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014649-50014671:+	9	1.594258	N	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014649-50014672:+	5	0.885699	N	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014649-50014673:+	1	0.177140	N	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014650-50014669:+	1	0.177140	Y	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014650-50014671:+	1	0.177140	N	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014650-50014672:+	4	0.708559	N	mature,MIMAT0004775
hsa-mir-503	hg38:chrX:134546331-134546354:-	1	0.177140	N	mature,MIMAT0022925
hsa-mir-503	hg38:chrX:134546332-134546354:-	5	0.885699	N	mature,MIMAT0022925
hsa-mir-503	hg38:chrX:134546371-134546388:-	1	0.177140	N	mature,MIMAT0002874
hsa-mir-503	hg38:chrX:134546371-134546394:-	17	3.011377	N	mature,MIMAT0002874
hsa-mir-503	hg38:chrX:134546372-134546394:-	2	0.354280	N	mature,MIMAT0002874
hsa-mir-504	hg38:chrX:138667725-138667745:-	2	0.354280	N	mature,MIMAT0026612
hsa-mir-504	hg38:chrX:138667759-138667781:-	1	0.177140	N	mature,MIMAT0002875
hsa-mir-504	hg38:chrX:138667760-138667781:-	3	0.531419	N	mature,MIMAT0002875
hsa-mir-504	hg38:chrX:138667761-138667781:-	3	0.531419	N	mature,MIMAT0002875
hsa-mir-504	hg38:chrX:138667761-138667782:-	1	0.177140	N	mature,MIMAT0002875
hsa-mir-505	hg38:chrX:139924158-139924180:-	7	1.239979	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924158-139924181:-	16	2.834237	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924158-139924182:-	10	1.771398	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924159-139924180:-	7	1.239979	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924159-139924181:-	6	1.062839	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924159-139924182:-	4	0.708559	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924160-139924180:-	2	0.354280	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924160-139924181:-	12	2.125678	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924160-139924182:-	25	4.428496	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924161-139924180:-	2	0.354280	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924161-139924181:-	6	1.062839	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924161-139924182:-	24	4.251356	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924162-139924181:-	4	0.708559	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924162-139924182:-	10	1.771398	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924163-139924182:-	10	1.771398	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924194-139924218:-	2	0.354280	N	mature,MIMAT0004776
hsa-mir-505	hg38:chrX:139924195-139924218:-	15	2.657097	N	mature,MIMAT0004776
hsa-mir-505	hg38:chrX:139924196-139924218:-	5	0.885699	N	mature,MIMAT0004776
hsa-mir-505	hg38:chrX:139924197-139924218:-	2	0.354280	N	mature,MIMAT0004776
hsa-mir-505	hg38:chrX:139924198-139924218:-	2	0.354280	N	mature,MIMAT0004776
hsa-mir-508	hg38:chrX:147236945-147236966:-	2	0.354280	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236948-147236968:-	1	0.177140	N	mature,MIMAT0002880
hsa-mir-509-2	hg38:chrX:147258775-147258797:-	1	0.177140	N	mature,MIMAT0002881
hsa-mir-5090	hg38:chr7:102465751-102465772:+	1	0.177140	N	mature,MIMAT0021082
hsa-mir-5091	hg38:chr4:13627853-13627873:+	2	0.354280	N	precursor
hsa-mir-5091	hg38:chr4:13627860-13627879:+	1	0.177140	N	mature,MIMAT0021083
hsa-mir-5091	hg38:chr4:13627861-13627879:+	1	0.177140	N	mature,MIMAT0021083
hsa-mir-5091	hg38:chr4:13627875-13627895:+	1	0.177140	N	mature,MIMAT0021083
hsa-mir-511	hg38:chr10:17845121-17845143:+	3	0.531419	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845142:+	3	0.531419	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845143:+	26	4.605635	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845144:+	7	1.239979	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845160-17845180:+	1	0.177140	N	mature,MIMAT0026606
hsa-mir-511	hg38:chr10:17845160-17845182:+	1	0.177140	N	mature,MIMAT0026606
hsa-mir-5187	hg38:chr1:161227195-161227217:+	2	0.354280	N	mature,MIMAT0021117
hsa-mir-5188	hg38:chr12:124915575-124915597:+	1	0.177140	N	unannotated
hsa-mir-5193	hg38:chr3:49806184-49806205:-	1	0.177140	N	stemloop
hsa-mir-526b	hg38:chr19:53694406-53694427:+	1	0.177140	N	mature,MIMAT0002835
hsa-mir-532	hg38:chrX:50003166-50003186:+	1	0.177140	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003166-50003189:+	2	0.354280	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003186:+	12	2.125678	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003187:+	35	6.199894	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003188:+	262	46.410633	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003189:+	3490	618.217980	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003190:+	84	14.879745	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003191:+	1	0.177140	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003168-50003187:+	1	0.177140	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003168-50003188:+	3	0.531419	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003168-50003189:+	123	21.788198	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003168-50003190:+	3	0.531419	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003173-50003189:+	1	0.177140	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003204-50003223:+	1	0.177140	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003224:+	5	0.885699	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003225:+	59	10.451250	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003226:+	77	13.639766	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003227:+	2	0.354280	N	mature,MIMAT0004780
hsa-mir-539	hg38:chr14:101047329-101047349:+	1	0.177140	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047350:+	8	1.417119	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047351:+	9	1.594258	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047352:+	7	1.239979	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047369-101047389:+	1	0.177140	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047390:+	2	0.354280	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047391:+	3	0.531419	N	mature,MIMAT0022705
hsa-mir-541	hg38:chr14:101064548-101064570:+	1	0.177140	N	mature,MIMAT0004920
hsa-mir-542	hg38:chrX:134541362-134541386:-	1	0.177140	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541363-134541386:-	45	7.971292	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541386:-	402	71.210209	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541387:-	20	3.542796	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541365-134541386:-	153	27.102393	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541365-134541387:-	46	8.148432	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541366-134541386:-	221	39.147901	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541366-134541387:-	239	42.336418	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541367-134541386:-	2	0.354280	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541367-134541387:-	11	1.948538	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541400-134541423:-	4	0.708559	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541401-134541423:-	1	0.177140	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541402-134541423:-	7	1.239979	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541403-134541424:-	1	0.177140	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541423-134541442:-	2	0.354280	N	precursor
hsa-mir-542	hg38:chrX:134541423-134541443:-	5	0.885699	N	precursor
hsa-mir-543	hg38:chr14:101031980-101031999:+	1	0.177140	N	unannotated
hsa-mir-543	hg38:chr14:101032033-101032055:+	4	0.708559	N	mature,MIMAT0004954
hsa-mir-548ag-1	hg38:chr4:60922623-60922643:+	1	0.177140	N	mature,MIMAT0018969
hsa-mir-548ag-2	hg38:chr20:60564565-60564585:+	2	0.354280	N	mature,MIMAT0018969
hsa-mir-548ag-2	hg38:chr20:60564565-60564587:+	1	0.177140	N	mature,MIMAT0018969
hsa-mir-548ag-2	hg38:chr20:60564601-60564622:+	1	0.177140	N	unannotated
hsa-mir-548ag-2	hg38:chr20:60564601-60564623:+	1	0.177140	N	unannotated
hsa-mir-548ag-2	hg38:chr20:60564603-60564625:+	3	0.531419	N	unannotated
hsa-mir-548aw	hg38:chr9:132945710-132945732:+	2	0.354280	N	mature,MIMAT0022471
hsa-mir-548b	hg38:chr6:119069062-119069084:-	1	0.177140	N	mature,MIMAT0003254
hsa-mir-548ba	hg38:chr2:49059603-49059625:+	1	0.177140	N	mature,MIMAT0031175
hsa-mir-548e	hg38:chr10:110988940-110988962:+	1	0.177140	N	mature,MIMAT0026736
hsa-mir-548j	hg38:chr22:26555274-26555297:-	1	0.177140	N	mature,MIMAT0005875
hsa-mir-548j	hg38:chr22:26555275-26555296:-	1	0.177140	N	mature,MIMAT0005875
hsa-mir-548j	hg38:chr22:26555275-26555297:-	2	0.354280	N	mature,MIMAT0005875
hsa-mir-548k	hg38:chr11:70283986-70284007:+	1	0.177140	N	mature,MIMAT0005882
hsa-mir-548o	hg38:chr7:102405748-102405770:-	1	0.177140	N	mature,MIMAT0005919
hsa-mir-548o-2	hg38:chr20:38516607-38516628:+	1	0.177140	N	mature,MIMAT0005919
hsa-mir-548o-2	hg38:chr20:38516607-38516629:+	1	0.177140	N	mature,MIMAT0005919
hsa-mir-548q	hg38:chr10:12725326-12725346:-	1	0.177140	N	mature,MIMAT0011163
hsa-mir-548s	hg38:chr2:11767495-11767517:+	1	0.177140	N	mature,MIMAT0014987
hsa-mir-548v	hg38:chr8:17681588-17681610:-	5	0.885699	N	mature,MIMAT0015020
hsa-mir-548v	hg38:chr8:17681588-17681611:-	1	0.177140	N	mature,MIMAT0015020
hsa-mir-548v	hg38:chr8:17681589-17681611:-	2	0.354280	N	mature,MIMAT0015020
hsa-mir-549a	hg38:chr15:80841993-80842015:-	1	0.177140	N	mature,MIMAT0003333
hsa-mir-549a	hg38:chr15:80842024-80842047:-	1	0.177140	N	unannotated
hsa-mir-550a-1	hg38:chr7:30289815-30289838:+	1	0.177140	N	mature,MIMAT0004800
hsa-mir-550a-1	hg38:chr7:30289816-30289837:+	1	0.177140	N	mature,MIMAT0004800
hsa-mir-550a-1	hg38:chr7:30289854-30289873:+	1	0.177140	N	mature,MIMAT0003257
hsa-mir-550a-1	hg38:chr7:30289854-30289875:+	2	0.354280	N	mature,MIMAT0003257
hsa-mir-550a-1	hg38:chr7:30289854-30289876:+	3	0.531419	N	mature,MIMAT0003257
hsa-mir-550a-1	hg38:chr7:30289855-30289876:+	1	0.177140	N	mature,MIMAT0003257
hsa-mir-550a-2	hg38:chr7:32733002-32733023:+	4	0.708559	N	mature,MIMAT0004800
hsa-mir-550a-2	hg38:chr7:32733041-32733062:+	1	0.177140	N	mature,MIMAT0003257
hsa-mir-550a-3	hg38:chr7:29680748-29680770:-	2	0.354280	N	mature,MIMAT0003257
hsa-mir-550a-3	hg38:chr7:29680749-29680770:-	4	0.708559	N	mature,MIMAT0003257
hsa-mir-550a-3	hg38:chr7:29680788-29680809:-	1	0.177140	N	mature,MIMAT0020925
hsa-mir-550a-3	hg38:chr7:29680790-29680809:-	1	0.177140	N	mature,MIMAT0020925
hsa-mir-551a	hg38:chr1:3560711-3560731:-	1	0.177140	N	mature,MIMAT0003214
hsa-mir-551b	hg38:chr3:168551914-168551935:+	2	0.354280	N	mature,MIMAT0003233
hsa-mir-552	hg38:chr1:34669650-34669672:-	3	0.531419	N	mature,MIMAT0026615
hsa-mir-5571	hg38:chr22:22886334-22886356:+	1	0.177140	N	mature,MIMAT0022258
hsa-mir-5586	hg38:chr14:59647000-59647021:-	2	0.354280	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647000-59647022:-	16	2.834237	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647001-59647022:-	1	0.177140	N	mature,MIMAT0022287
hsa-mir-5588	hg38:chr3:185253209-185253229:-	1	0.177140	N	mature,MIMAT0022296
hsa-mir-5589	hg38:chr19:10038354-10038374:+	5	0.885699	N	mature,MIMAT0022297
hsa-mir-5589	hg38:chr19:10038354-10038375:+	1	0.177140	N	mature,MIMAT0022297
hsa-mir-5589	hg38:chr19:10038391-10038414:+	1	0.177140	N	mature,MIMAT0022298
hsa-mir-561	hg38:chr2:188297517-188297537:+	1	0.177140	N	mature,MIMAT0022706
hsa-mir-561	hg38:chr2:188297517-188297538:+	2	0.354280	N	mature,MIMAT0022706
hsa-mir-561	hg38:chr2:188297517-188297539:+	10	1.771398	N	mature,MIMAT0022706
hsa-mir-5680	hg38:chr8:102125483-102125504:+	1	0.177140	N	mature,MIMAT0022468
hsa-mir-5682	hg38:chr3:121049651-121049673:+	1	0.177140	N	unannotated
hsa-mir-5683	hg38:chr6:6169343-6169363:+	1	0.177140	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169343-6169365:+	7	1.239979	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169343-6169366:+	5	0.885699	N	mature,MIMAT0022472
hsa-mir-5684	hg38:chr19:12787131-12787152:+	1	0.177140	N	mature,MIMAT0022473
hsa-mir-5696	hg38:chr2:101309505-101309526:+	2	0.354280	N	unannotated
hsa-mir-5699	hg38:chr10:641696-641718:-	1	0.177140	N	mature,MIMAT0022492
hsa-mir-5699	hg38:chr10:641700-641721:-	1	0.177140	N	mature,MIMAT0022492
hsa-mir-5699	hg38:chr10:641747-641770:-	1	0.177140	N	mature,MIMAT0027103
hsa-mir-5699	hg38:chr10:641748-641770:-	3	0.531419	N	mature,MIMAT0027103
hsa-mir-570	hg38:chr3:195699460-195699481:+	1	0.177140	N	mature,MIMAT0003235
hsa-mir-570	hg38:chr3:195699460-195699482:+	1	0.177140	N	mature,MIMAT0003235
