miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-489	hg38:chr7:93483947-93483969:-	1	0.254333	N	mature,MIMAT0002805
hsa-mir-491	hg38:chr9:20716120-20716141:+	2	0.508666	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716120-20716142:+	1	0.254333	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716122-20716142:+	1	0.254333	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716122-20716145:+	1	0.254333	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716154-20716176:+	1	0.254333	N	mature,MIMAT0004765
hsa-mir-493	hg38:chr14:100869054-100869075:+	1	0.254333	N	precursor
hsa-mir-493	hg38:chr14:100869075-100869094:+	1	0.254333	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869095:+	15	3.814993	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869096:+	16	4.069326	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869097:+	71	18.057634	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869115-100869137:+	1	0.254333	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869116-100869136:+	2	0.508666	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869116-100869137:+	33	8.392985	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869116-100869138:+	34	8.647318	N	mature,MIMAT0003161
hsa-mir-494	hg38:chr14:101029648-101029670:+	3	0.762999	N	mature,MIMAT0026607
hsa-mir-494	hg38:chr14:101029681-101029700:+	1	0.254333	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029701:+	1	0.254333	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029702:+	1	0.254333	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029703:+	4	1.017332	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029704:+	10	2.543329	N	mature,MIMAT0002816
hsa-mir-495	hg38:chr14:101033748-101033768:+	1	0.254333	N	precursor
hsa-mir-495	hg38:chr14:101033749-101033768:+	1	0.254333	N	precursor
hsa-mir-495	hg38:chr14:101033804-101033824:+	1	0.254333	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033825:+	23	5.849656	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033826:+	47	11.953645	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033827:+	36	9.155984	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033805-101033825:+	2	0.508666	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033805-101033826:+	6	1.525997	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033805-101033827:+	6	1.525997	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033806-101033827:+	1	0.254333	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033806-101033828:+	1	0.254333	N	mature,MIMAT0002817
hsa-mir-496	hg38:chr14:101060571-101060596:+	3	0.762999	N	unannotated
hsa-mir-496	hg38:chr14:101060575-101060596:+	10	2.543329	N	unannotated
hsa-mir-496	hg38:chr14:101060576-101060596:+	29	7.375653	N	unannotated
hsa-mir-496	hg38:chr14:101060577-101060596:+	2	0.508666	N	unannotated
hsa-mir-496	hg38:chr14:101060628-101060648:+	2	0.508666	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060628-101060649:+	8	2.034663	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060628-101060650:+	4	1.017332	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060630-101060649:+	2	0.508666	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060630-101060650:+	4	1.017332	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060630-101060651:+	6	1.525997	N	mature,MIMAT0002818
hsa-mir-497	hg38:chr17:7017978-7018000:-	8	2.034663	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017979-7018000:-	8	2.034663	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017980-7018000:-	2	0.508666	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017983-7018000:-	1	0.254333	N	mature,MIMAT0002820
hsa-mir-4999	hg38:chr19:8389339-8389361:-	1	0.254333	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389340-8389362:-	2	0.508666	N	mature,MIMAT0021017
hsa-mir-499a	hg38:chr20:34990408-34990428:+	1	0.254333	N	mature,MIMAT0002870
hsa-mir-5000	hg38:chr2:75090873-75090895:+	3	0.762999	N	mature,MIMAT0021020
hsa-mir-5001	hg38:chr2:232550495-232550515:-	1	0.254333	N	mature,MIMAT0021022
hsa-mir-5002	hg38:chr3:124132949-124132973:+	1	0.254333	N	mature,MIMAT0021023
hsa-mir-5002	hg38:chr3:124132952-124132973:+	1	0.254333	N	mature,MIMAT0021023
hsa-mir-5008	hg38:chr1:227941599-227941621:-	1	0.254333	N	mature,MIMAT0021040
hsa-mir-5008	hg38:chr1:227941609-227941631:-	1	0.254333	N	mature,MIMAT0021040
hsa-mir-5008	hg38:chr1:227941641-227941662:-	1	0.254333	N	mature,MIMAT0021039
hsa-mir-500a	hg38:chrX:50008443-50008465:+	1	0.254333	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008466:+	8	2.034663	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008481-50008501:+	1	0.254333	Y	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008481-50008502:+	5	1.271664	Y	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008481-50008504:+	5	1.271664	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008481-50008505:+	3	0.762999	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008501:+	3	0.762999	Y	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008503:+	2	0.508666	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008504:+	165	41.964925	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008505:+	363	92.322835	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008482-50008506:+	2	0.508666	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008483-50008504:+	1	0.254333	N	mature,MIMAT0002871
hsa-mir-500a	hg38:chrX:50008483-50008505:+	5	1.271664	N	mature,MIMAT0002871
hsa-mir-500b	hg38:chrX:50010681-50010703:+	1	0.254333	Y	mature,MIMAT0016925
hsa-mir-500b	hg38:chrX:50010681-50010704:+	8	2.034663	Y	mature,MIMAT0016925
hsa-mir-500b	hg38:chrX:50010719-50010742:+	1	0.254333	N	mature,MIMAT0027032
hsa-mir-501	hg38:chrX:50009735-50009755:+	1	0.254333	N	mature,MIMAT0002872
hsa-mir-501	hg38:chrX:50009735-50009756:+	1	0.254333	N	mature,MIMAT0002872
hsa-mir-501	hg38:chrX:50009735-50009757:+	6	1.525997	N	mature,MIMAT0002872
hsa-mir-501	hg38:chrX:50009735-50009758:+	2	0.508666	N	mature,MIMAT0002872
hsa-mir-501	hg38:chrX:50009735-50009759:+	1	0.254333	N	mature,MIMAT0002872
hsa-mir-501	hg38:chrX:50009772-50009792:+	3	0.762999	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009772-50009793:+	2	0.508666	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009772-50009794:+	30	7.629986	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009772-50009795:+	52	13.225310	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009772-50009796:+	3	0.762999	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009773-50009794:+	1	0.254333	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009773-50009795:+	1	0.254333	N	mature,MIMAT0004774
hsa-mir-501	hg38:chrX:50009773-50009796:+	2	0.508666	N	mature,MIMAT0004774
hsa-mir-5010	hg38:chr17:42514267-42514288:+	1	0.254333	N	mature,MIMAT0021044
hsa-mir-5010	hg38:chr17:42514267-42514289:+	2	0.508666	N	mature,MIMAT0021044
hsa-mir-502	hg38:chrX:50014612-50014633:+	1	0.254333	N	mature,MIMAT0002873
hsa-mir-502	hg38:chrX:50014612-50014635:+	2	0.508666	N	mature,MIMAT0002873
hsa-mir-502	hg38:chrX:50014612-50014636:+	1	0.254333	N	mature,MIMAT0002873
hsa-mir-502	hg38:chrX:50014649-50014669:+	1	0.254333	Y	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014649-50014670:+	5	1.271664	Y	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014649-50014671:+	2	0.508666	N	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014649-50014672:+	8	2.034663	N	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014650-50014669:+	3	0.762999	Y	mature,MIMAT0004775
hsa-mir-502	hg38:chrX:50014650-50014673:+	3	0.762999	N	mature,MIMAT0004775
hsa-mir-503	hg38:chrX:134546332-134546354:-	3	0.762999	N	mature,MIMAT0022925
hsa-mir-503	hg38:chrX:134546371-134546388:-	1	0.254333	N	mature,MIMAT0002874
hsa-mir-503	hg38:chrX:134546371-134546394:-	18	4.577992	N	mature,MIMAT0002874
hsa-mir-503	hg38:chrX:134546372-134546394:-	3	0.762999	N	mature,MIMAT0002874
hsa-mir-504	hg38:chrX:138667760-138667781:-	3	0.762999	N	mature,MIMAT0002875
hsa-mir-504	hg38:chrX:138667761-138667781:-	1	0.254333	N	mature,MIMAT0002875
hsa-mir-504	hg38:chrX:138667761-138667782:-	1	0.254333	N	mature,MIMAT0002875
hsa-mir-505	hg38:chrX:139924158-139924180:-	16	4.069326	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924158-139924181:-	13	3.306327	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924158-139924182:-	10	2.543329	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924159-139924180:-	1	0.254333	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924159-139924181:-	7	1.780330	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924159-139924182:-	10	2.543329	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924160-139924180:-	2	0.508666	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924160-139924181:-	8	2.034663	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924160-139924182:-	21	5.340990	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924161-139924180:-	2	0.508666	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924161-139924181:-	4	1.017332	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924161-139924182:-	17	4.323659	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924162-139924180:-	1	0.254333	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924162-139924181:-	1	0.254333	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924162-139924182:-	13	3.306327	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924163-139924182:-	7	1.780330	N	mature,MIMAT0002876
hsa-mir-505	hg38:chrX:139924194-139924218:-	1	0.254333	N	mature,MIMAT0004776
hsa-mir-505	hg38:chrX:139924195-139924218:-	13	3.306327	N	mature,MIMAT0004776
hsa-mir-505	hg38:chrX:139924196-139924218:-	2	0.508666	N	mature,MIMAT0004776
hsa-mir-505	hg38:chrX:139924197-139924218:-	1	0.254333	N	mature,MIMAT0004776
hsa-mir-508	hg38:chrX:147236945-147236966:-	1	0.254333	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236945-147236968:-	2	0.508666	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236946-147236968:-	2	0.508666	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236947-147236968:-	1	0.254333	N	mature,MIMAT0002880
hsa-mir-509-1	hg38:chrX:147260550-147260572:-	1	0.254333	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258775-147258797:-	1	0.254333	N	mature,MIMAT0002881
hsa-mir-5090	hg38:chr7:102465751-102465771:+	1	0.254333	N	mature,MIMAT0021082
hsa-mir-5090	hg38:chr7:102465751-102465772:+	1	0.254333	N	mature,MIMAT0021082
hsa-mir-5091	hg38:chr4:13627858-13627876:+	1	0.254333	N	precursor
hsa-mir-511	hg38:chr10:17845121-17845143:+	5	1.271664	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845141:+	2	0.508666	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845142:+	4	1.017332	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845143:+	19	4.832325	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845144:+	17	4.323659	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845145:+	11	2.797662	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845160-17845180:+	3	0.762999	N	mature,MIMAT0026606
hsa-mir-512-2	hg38:chr19:53669213-53669234:+	1	0.254333	N	mature,MIMAT0002823
hsa-mir-514a-1	hg38:chrX:147279266-147279289:-	1	0.254333	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281957-147281978:-	1	0.254333	N	mature,MIMAT0002883
hsa-mir-516b-1	hg38:chr19:53736860-53736882:+	1	0.254333	N	mature,MIMAT0002859
hsa-mir-517a	hg38:chr19:53712321-53712343:+	1	0.254333	Y	mature,MIMAT0002852
hsa-mir-517a	hg38:chr19:53712322-53712343:+	1	0.254333	Y	mature,MIMAT0002852
hsa-mir-517b	hg38:chr19:53721118-53721140:+	1	0.254333	Y	mature,MIMAT0002857
hsa-mir-517b	hg38:chr19:53721119-53721140:+	1	0.254333	Y	mature,MIMAT0002857
hsa-mir-519a-2	hg38:chr19:53762358-53762380:+	1	0.254333	Y	unannotated
hsa-mir-520b	hg38:chr19:53701228-53701250:+	1	0.254333	Y	unannotated
hsa-mir-520f	hg38:chr19:53682212-53682233:+	1	0.254333	N	mature,MIMAT0002830
hsa-mir-525	hg38:chr19:53697585-53697604:+	1	0.254333	N	mature,MIMAT0002839
hsa-mir-532	hg38:chrX:50003167-50003185:+	1	0.254333	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003186:+	7	1.780330	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003187:+	8	2.034663	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003188:+	95	24.161623	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003189:+	1998	508.157091	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003190:+	48	12.207978	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003168-50003188:+	4	1.017332	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003168-50003189:+	71	18.057634	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003204-50003224:+	1	0.254333	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003225:+	45	11.444980	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003226:+	38	9.664649	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003227:+	1	0.254333	N	mature,MIMAT0004780
hsa-mir-539	hg38:chr14:101047309-101047329:+	1	0.254333	N	precursor
hsa-mir-539	hg38:chr14:101047311-101047331:+	1	0.254333	N	precursor
hsa-mir-539	hg38:chr14:101047329-101047348:+	1	0.254333	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047349:+	1	0.254333	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047350:+	32	8.138652	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047351:+	34	8.647318	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047352:+	22	5.595323	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047369-101047389:+	2	0.508666	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047390:+	2	0.508666	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047391:+	5	1.271664	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047372-101047393:+	1	0.254333	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047372-101047394:+	3	0.762999	N	mature,MIMAT0022705
hsa-mir-541	hg38:chr14:101064479-101064504:+	1	0.254333	N	precursor
hsa-mir-541	hg38:chr14:101064483-101064504:+	1	0.254333	N	precursor
hsa-mir-541	hg38:chr14:101064484-101064504:+	2	0.508666	N	precursor
hsa-mir-541	hg38:chr14:101064548-101064570:+	4	1.017332	N	mature,MIMAT0004920
hsa-mir-542	hg38:chrX:134541363-134541386:-	28	7.121321	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541386:-	321	81.640854	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541387:-	18	4.577992	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541365-134541386:-	128	32.554608	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541365-134541387:-	55	13.988308	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541366-134541386:-	186	47.305915	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541366-134541387:-	227	57.733563	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541367-134541386:-	6	1.525997	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541367-134541387:-	6	1.525997	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541369-134541387:-	1	0.254333	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541400-134541423:-	2	0.508666	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541402-134541423:-	1	0.254333	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541423-134541442:-	1	0.254333	N	precursor
hsa-mir-542	hg38:chrX:134541423-134541443:-	4	1.017332	N	precursor
hsa-mir-543	hg38:chr14:101031974-101031996:+	2	0.508666	N	unannotated
hsa-mir-543	hg38:chr14:101031976-101031997:+	8	2.034663	N	unannotated
hsa-mir-543	hg38:chr14:101031977-101031997:+	4	1.017332	N	unannotated
hsa-mir-543	hg38:chr14:101031998-101032019:+	1	0.254333	N	unannotated
hsa-mir-543	hg38:chr14:101032033-101032053:+	1	0.254333	N	mature,MIMAT0004954
hsa-mir-543	hg38:chr14:101032033-101032054:+	3	0.762999	N	mature,MIMAT0004954
hsa-mir-543	hg38:chr14:101032033-101032055:+	10	2.543329	N	mature,MIMAT0004954
hsa-mir-543	hg38:chr14:101032033-101032056:+	10	2.543329	N	mature,MIMAT0004954
hsa-mir-544b	hg38:chr3:124732508-124732531:+	1	0.254333	N	precursor
hsa-mir-545	hg38:chrX:74287165-74287187:-	2	0.508666	N	mature,MIMAT0004785
hsa-mir-548au	hg38:chr9:93594874-93594895:+	1	0.254333	N	mature,MIMAT0022292
hsa-mir-548b	hg38:chr6:119069063-119069084:-	1	0.254333	N	mature,MIMAT0003254
hsa-mir-548d-1	hg38:chr8:123348049-123348070:-	1	0.254333	N	mature,MIMAT0003323
hsa-mir-548d-1	hg38:chr8:123348049-123348071:-	2	0.508666	N	mature,MIMAT0003323
hsa-mir-548e	hg38:chr10:110988978-110989000:+	1	0.254333	N	mature,MIMAT0005874
hsa-mir-548e	hg38:chr10:110988980-110989002:+	1	0.254333	N	mature,MIMAT0005874
hsa-mir-548j	hg38:chr22:26555274-26555296:-	1	0.254333	N	mature,MIMAT0005875
hsa-mir-548j	hg38:chr22:26555274-26555297:-	1	0.254333	N	mature,MIMAT0005875
hsa-mir-548l	hg38:chr11:94466545-94466567:-	1	0.254333	N	mature,MIMAT0005889
hsa-mir-548o	hg38:chr7:102405749-102405770:-	2	0.508666	N	mature,MIMAT0005919
hsa-mir-548o-2	hg38:chr20:38516607-38516628:+	1	0.254333	N	mature,MIMAT0005919
hsa-mir-548s	hg38:chr2:11767494-11767517:+	1	0.254333	N	mature,MIMAT0014987
hsa-mir-548s	hg38:chr2:11767495-11767516:+	1	0.254333	N	mature,MIMAT0014987
hsa-mir-548s	hg38:chr2:11767495-11767517:+	1	0.254333	N	mature,MIMAT0014987
hsa-mir-548t	hg38:chr4:173268169-173268190:+	1	0.254333	N	mature,MIMAT0015009
hsa-mir-548v	hg38:chr8:17681588-17681610:-	1	0.254333	N	mature,MIMAT0015020
hsa-mir-548v	hg38:chr8:17681588-17681611:-	2	0.508666	N	mature,MIMAT0015020
hsa-mir-548v	hg38:chr8:17681589-17681611:-	1	0.254333	N	mature,MIMAT0015020
hsa-mir-549a	hg38:chr15:80842028-80842049:-	1	0.254333	N	unannotated
hsa-mir-550a-1	hg38:chr7:30289815-30289837:+	2	0.508666	N	mature,MIMAT0004800
hsa-mir-550a-1	hg38:chr7:30289816-30289838:+	1	0.254333	N	mature,MIMAT0004800
hsa-mir-550a-1	hg38:chr7:30289817-30289838:+	1	0.254333	N	mature,MIMAT0004800
hsa-mir-550a-1	hg38:chr7:30289854-30289875:+	1	0.254333	N	mature,MIMAT0003257
hsa-mir-550a-1	hg38:chr7:30289854-30289876:+	1	0.254333	N	mature,MIMAT0003257
hsa-mir-550a-2	hg38:chr7:32733004-32733025:+	1	0.254333	N	mature,MIMAT0004800
hsa-mir-550a-2	hg38:chr7:32733041-32733062:+	2	0.508666	N	mature,MIMAT0003257
hsa-mir-550a-3	hg38:chr7:29680786-29680808:-	1	0.254333	N	mature,MIMAT0020925
hsa-mir-550a-3	hg38:chr7:29680789-29680810:-	1	0.254333	N	mature,MIMAT0020925
hsa-mir-551a	hg38:chr1:3560711-3560731:-	1	0.254333	N	mature,MIMAT0003214
hsa-mir-552	hg38:chr1:34669650-34669672:-	2	0.508666	N	mature,MIMAT0026615
hsa-mir-552	hg38:chr1:34669653-34669672:-	1	0.254333	N	mature,MIMAT0026615
hsa-mir-556	hg38:chr1:162342561-162342582:+	1	0.254333	N	mature,MIMAT0003220
hsa-mir-556	hg38:chr1:162342600-162342621:+	1	0.254333	N	mature,MIMAT0004793
hsa-mir-5579	hg38:chr11:79422169-79422190:-	1	0.254333	N	mature,MIMAT0022270
hsa-mir-5579	hg38:chr11:79422169-79422191:-	3	0.762999	N	mature,MIMAT0022270
hsa-mir-5582	hg38:chr11:46753125-46753147:-	2	0.508666	N	mature,MIMAT0022280
hsa-mir-5582	hg38:chr11:46753126-46753147:-	1	0.254333	N	mature,MIMAT0022280
hsa-mir-5586	hg38:chr14:59646999-59647021:-	1	0.254333	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647000-59647021:-	5	1.271664	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647000-59647022:-	19	4.832325	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647001-59647022:-	1	0.254333	N	mature,MIMAT0022287
hsa-mir-5589	hg38:chr19:10038391-10038412:+	2	0.508666	N	mature,MIMAT0022298
hsa-mir-559	hg38:chr2:47377731-47377753:+	2	0.508666	N	unannotated
hsa-mir-561	hg38:chr2:188297517-188297538:+	1	0.254333	N	mature,MIMAT0022706
hsa-mir-561	hg38:chr2:188297517-188297539:+	7	1.780330	N	mature,MIMAT0022706
hsa-mir-5696	hg38:chr2:101309505-101309526:+	2	0.508666	N	unannotated
hsa-mir-5698	hg38:chr1:154104562-154104584:-	2	0.508666	N	mature,MIMAT0022491
hsa-mir-5699	hg38:chr10:641696-641718:-	1	0.254333	N	mature,MIMAT0022492
hsa-mir-5699	hg38:chr10:641697-641718:-	1	0.254333	N	mature,MIMAT0022492
hsa-mir-5699	hg38:chr10:641748-641770:-	3	0.762999	N	mature,MIMAT0027103
hsa-mir-5699	hg38:chr10:641750-641770:-	1	0.254333	N	mature,MIMAT0027103
hsa-mir-570	hg38:chr3:195699425-195699446:+	2	0.508666	N	mature,MIMAT0022707
hsa-mir-570	hg38:chr3:195699425-195699447:+	1	0.254333	N	mature,MIMAT0022707
hsa-mir-570	hg38:chr3:195699460-195699482:+	1	0.254333	N	mature,MIMAT0003235
hsa-mir-5706	hg38:chr5:119154646-119154668:+	2	0.508666	N	mature,MIMAT0022500
hsa-mir-574	hg38:chr4:38868092-38868111:+	1	0.254333	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868112:+	24	6.103989	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868113:+	65	16.531637	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868114:+	258	65.617883	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868093-38868115:+	2	0.508666	N	mature,MIMAT0003239
hsa-mir-576	hg38:chr4:109488713-109488733:+	7	1.780330	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488713-109488734:+	10	2.543329	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488713-109488735:+	21	5.340990	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488713-109488736:+	27	6.866988	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488714-109488736:+	5	1.271664	N	mature,MIMAT0003241
hsa-mir-577	hg38:chr4:114656773-114656795:+	12	3.051995	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656773-114656796:+	1	0.254333	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656774-114656795:+	52	13.225310	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656774-114656796:+	3	0.762999	N	mature,MIMAT0003242
hsa-mir-579	hg38:chr5:32394392-32394415:-	1	0.254333	N	mature,MIMAT0003244
hsa-mir-579	hg38:chr5:32394432-32394453:-	1	0.254333	N	mature,MIMAT0026616
hsa-mir-580	hg38:chr5:36147906-36147929:-	1	0.254333	N	mature,MIMAT0003245
hsa-mir-580	hg38:chr5:36147907-36147929:-	2	0.508666	N	mature,MIMAT0003245
hsa-mir-581	hg38:chr5:53951562-53951585:-	1	0.254333	N	mature,MIMAT0003246
hsa-mir-581	hg38:chr5:53951563-53951585:-	1	0.254333	N	mature,MIMAT0003246
hsa-mir-582	hg38:chr5:59703628-59703652:-	1	0.254333	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703650:-	1	0.254333	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703651:-	27	6.866988	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703652:-	83	21.109629	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703653:-	1	0.254333	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703650:-	2	0.508666	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703651:-	16	4.069326	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703652:-	217	55.190235	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703651:-	7	1.780330	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703652:-	189	48.068914	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703651:-	2	0.508666	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703652:-	29	7.375653	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703653:-	1	0.254333	N	mature,MIMAT0004797
